respondent_id,dataset_type,target_week,current_week,weeks_observed,target_date,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,rolling_range_income,income_trend_abs,income_trend_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_christmas_year_end,target_is_new_year,usia,gig_type_enc,domisili_code_enc,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_fiverr,src_gojek,src_grab,src_instagram,src_langsung,src_shopee,src_tiktok,src_tokopedia,src_upwork,src_whatsapp,ramai_akhir_bulan_gajian,ramai_akhir_pekan,ramai_awal_bulan,ramai_harbolnas_flashsale,ramai_promo_aplikasi,ramai_ramadan_lebaran,fluk_akhir_pekan_hari_libur,fluk_cuaca,fluk_jam_kerja,fluk_jumlah_pesanan_project,fluk_kondisi_fisik,fluk_promo_aplikasi,fluk_rating_ulasan,fluk_tanggal_gajian_akhir_bulan,pref_awal_bulan,pref_harbolnas,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator,previous_direction_enc
R0026,real_4w,2,1,1,2026-04-26 11:07:24,25000.0,Down,400000.0,400000.0,0.0,0.0,0,0,400000.0,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,28,2,7,3.784189633918261,6,8,48,559306.0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
R0026,real_4w,3,2,2,2026-04-19 11:07:24,505000.0,Up,25000.0,25000.0,400000.0,0.0,1,0,212500.0,187500.0,25000.0,400000.0,375000.0,-375000.0,-0.9375,-375000.0,-0.9375,Down,0,1,0,4,3,2,0,0,0,1,0,0,28,2,7,3.784189633918261,6,8,48,559306.0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
R0026,real_4w,4,3,3,2026-04-12 11:07:24,465000.0,Down,505000.0,505000.0,25000.0,400000.0,1,1,310000.0,206033.97778036515,25000.0,505000.0,480000.0,480000.0,19.2,480000.0,19.2,Up,1,0,0,4,2,2,0,0,0,1,0,0,28,2,7,3.784189633918261,6,8,48,559306.0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
R0027,real_4w,2,1,1,2026-04-26 11:11:28,225000.0,Up,200000.0,200000.0,0.0,0.0,0,0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,28,0,1,3.1780538303479458,4,2,8,518297.0,0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
R0027,real_4w,3,2,2,2026-04-19 11:11:28,180000.0,Down,225000.0,225000.0,200000.0,0.0,1,0,212500.0,12500.0,200000.0,225000.0,25000.0,25000.0,0.125,25000.0,0.125,Up,1,0,0,4,3,2,0,0,0,1,0,0,28,0,1,3.1780538303479458,4,2,8,518297.0,0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2
R0027,real_4w,4,3,3,2026-04-12 11:11:28,155000.0,Down,180000.0,180000.0,225000.0,200000.0,1,1,201666.66666666666,18408.935028645436,180000.0,225000.0,45000.0,-45000.0,-0.2,-45000.0,-0.2,Down,0,1,0,4,2,2,0,0,0,1,0,0,28,0,1,3.1780538303479458,4,2,8,518297.0,0,2,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
R0028,real_4w,2,1,1,2026-04-26 11:25:55,485000.0,Down,1336200.0,1336200.0,0.0,0.0,0,0,1336200.0,0.0,1336200.0,1336200.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,36,5,8,2.772588722239781,7,9,63,517481.9375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0028,real_4w,3,2,2,2026-04-19 11:25:55,1350000.0,Up,485000.0,485000.0,1336200.0,0.0,1,0,910600.0,425600.0,485000.0,1336200.0,851200.0,-851200.0,-0.6370303846729531,-851200.0,-0.6370303846729531,Down,0,1,0,4,3,2,0,0,0,1,0,0,36,5,8,2.772588722239781,7,9,63,517481.9375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
R0028,real_4w,4,3,3,2026-04-12 11:25:55,1342800.0,Stable,1350000.0,1350000.0,485000.0,1336200.0,1,1,1057066.6666666667,404551.4498250569,485000.0,1350000.0,865000.0,865000.0,1.7835051546391754,865000.0,1.7835051546391754,Up,1,0,0,4,2,2,0,0,0,1,0,0,36,5,8,2.772588722239781,7,9,63,517481.9375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
R0029,real_4w,2,1,1,2026-04-26 12:01:18,200000.0,Down,375000.0,375000.0,0.0,0.0,0,0,375000.0,0.0,375000.0,375000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,28,6,7,1.3862943611198906,3,7,21,559306.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0029,real_4w,3,2,2,2026-04-19 12:01:18,290000.0,Up,200000.0,200000.0,375000.0,0.0,1,0,287500.0,87500.0,200000.0,375000.0,175000.0,-175000.0,-0.4666666666666667,-175000.0,-0.4666666666666667,Down,0,1,0,4,3,2,0,0,0,1,0,0,28,6,7,1.3862943611198906,3,7,21,559306.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0029,real_4w,4,3,3,2026-04-12 12:01:18,175000.0,Down,290000.0,290000.0,200000.0,375000.0,1,1,288333.3333333333,71453.17036742005,200000.0,375000.0,175000.0,90000.0,0.45,90000.0,0.45,Up,1,0,0,4,2,2,0,0,0,1,0,0,28,6,7,1.3862943611198906,3,7,21,559306.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
R0031,real_4w,2,1,1,2026-04-26 12:41:27,730000.0,Down,775000.0,775000.0,0.0,0.0,0,0,775000.0,0.0,775000.0,775000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,26,1,2,2.639057329615259,3,5,15,739240.8333333334,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0031,real_4w,3,2,2,2026-04-19 12:41:27,620000.0,Down,730000.0,730000.0,775000.0,0.0,1,0,752500.0,22500.0,730000.0,775000.0,45000.0,-45000.0,-0.05806451612903226,-45000.0,-0.05806451612903226,Down,0,1,0,4,3,2,0,0,0,1,0,0,26,1,2,2.639057329615259,3,5,15,739240.8333333334,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
R0031,real_4w,4,3,3,2026-04-12 12:41:27,35000.0,Down,620000.0,620000.0,730000.0,775000.0,1,1,708333.3333333334,65106.7499487487,620000.0,775000.0,155000.0,-110000.0,-0.1506849315068493,-110000.0,-0.1506849315068493,Down,0,1,0,4,2,2,0,0,0,1,0,0,26,1,2,2.639057329615259,3,5,15,739240.8333333334,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
R0032,real_4w,2,1,1,2026-04-26 13:17:28,400000.0,Up,370000.0,370000.0,0.0,0.0,0,0,370000.0,0.0,370000.0,370000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,34,3,4,1.3862943611198906,6,5,30,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
R0032,real_4w,3,2,2,2026-04-19 13:17:28,320000.0,Down,400000.0,400000.0,370000.0,0.0,1,0,385000.0,15000.0,370000.0,400000.0,30000.0,30000.0,0.08108108108108109,30000.0,0.08108108108108109,Up,1,0,0,4,3,2,0,0,0,1,0,0,34,3,4,1.3862943611198906,6,5,30,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
R0032,real_4w,4,3,3,2026-04-12 13:17:28,275000.0,Down,320000.0,320000.0,400000.0,370000.0,1,1,363333.3333333333,32998.316455372216,320000.0,400000.0,80000.0,-80000.0,-0.2,-80000.0,-0.2,Down,0,1,0,4,2,2,0,0,0,1,0,0,34,3,4,1.3862943611198906,6,5,30,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
R0034,real_4w,2,1,1,2026-04-26 13:38:21,320000.0,Down,400000.0,400000.0,0.0,0.0,0,0,400000.0,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,25,7,2,2.4849066497880004,4,3,12,739240.8333333334,0,3,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
R0034,real_4w,3,2,2,2026-04-19 13:38:21,850000.0,Up,320000.0,320000.0,400000.0,0.0,1,0,360000.0,40000.0,320000.0,400000.0,80000.0,-80000.0,-0.2,-80000.0,-0.2,Down,0,1,0,4,3,2,0,0,0,1,0,0,25,7,2,2.4849066497880004,4,3,12,739240.8333333334,0,3,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
R0034,real_4w,4,3,3,2026-04-12 13:38:21,300000.0,Down,850000.0,850000.0,320000.0,400000.0,1,1,523333.3333333333,233285.7094256359,320000.0,850000.0,530000.0,530000.0,1.65625,530000.0,1.65625,Up,1,0,0,4,2,2,0,0,0,1,0,0,25,7,2,2.4849066497880004,4,3,12,739240.8333333334,0,3,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
R0035,real_4w,2,1,1,2026-04-26 13:48:18,1273200.0,Up,825000.0,825000.0,0.0,0.0,0,0,825000.0,0.0,825000.0,825000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,34,4,8,3.8918202981106265,6,9,54,517481.9375,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
R0035,real_4w,3,2,2,2026-04-19 13:48:18,1350000.0,Up,1273200.0,1273200.0,825000.0,0.0,1,0,1049100.0,224100.0,825000.0,1273200.0,448200.0,448200.0,0.5432727272727272,448200.0,0.5432727272727272,Up,1,0,0,4,3,2,0,0,0,1,0,0,34,4,8,3.8918202981106265,6,9,54,517481.9375,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
R0035,real_4w,4,3,3,2026-04-12 13:48:18,530000.0,Down,1350000.0,1350000.0,1273200.0,825000.0,1,1,1149400.0,231518.2930137487,825000.0,1350000.0,525000.0,76800.0,0.060320452403393024,76800.0,0.060320452403393024,Up,1,0,0,4,2,2,0,0,0,1,0,0,34,4,8,3.8918202981106265,6,9,54,517481.9375,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
R0036,real_4w,2,1,1,2026-04-26 13:50:23,260000.0,Stable,260000.0,260000.0,0.0,0.0,0,0,260000.0,0.0,260000.0,260000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,25,1,2,3.6888794541139363,5,6,30,739240.8333333334,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0036,real_4w,3,2,2,2026-04-19 13:50:23,205000.0,Down,260000.0,260000.0,260000.0,0.0,1,0,260000.0,0.0,260000.0,260000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,3,2,0,0,0,1,0,0,25,1,2,3.6888794541139363,5,6,30,739240.8333333334,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0036,real_4w,4,3,3,2026-04-12 13:50:23,185000.0,Down,205000.0,205000.0,260000.0,260000.0,1,1,241666.66666666666,25927.248643506744,205000.0,260000.0,55000.0,-55000.0,-0.21153846153846154,-55000.0,-0.21153846153846154,Down,0,1,0,4,2,2,0,0,0,1,0,0,25,1,2,3.6888794541139363,5,6,30,739240.8333333334,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
R0037,real_4w,2,1,1,2026-04-26 14:04:58,100000.0,Down,240000.0,240000.0,0.0,0.0,0,0,240000.0,0.0,240000.0,240000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,31,6,3,3.044522437723423,3,6,18,518297.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
R0037,real_4w,3,2,2,2026-04-19 14:04:58,280000.0,Up,100000.0,100000.0,240000.0,0.0,1,0,170000.0,70000.0,100000.0,240000.0,140000.0,-140000.0,-0.5833333333333334,-140000.0,-0.5833333333333334,Down,0,1,0,4,3,2,0,0,0,1,0,0,31,6,3,3.044522437723423,3,6,18,518297.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
R0037,real_4w,4,3,3,2026-04-12 14:04:58,130000.0,Down,280000.0,280000.0,100000.0,240000.0,1,1,206666.66666666666,77172.2460186015,100000.0,280000.0,180000.0,180000.0,1.8,180000.0,1.8,Up,1,0,0,4,2,2,0,0,0,1,0,0,31,6,3,3.044522437723423,3,6,18,518297.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
R0038,real_4w,2,1,1,2026-04-26 14:35:05,930000.0,Up,500000.0,500000.0,0.0,0.0,0,0,500000.0,0.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,33,4,8,2.772588722239781,6,8,48,517481.9375,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
R0038,real_4w,3,2,2,2026-04-19 14:35:05,775000.0,Down,930000.0,930000.0,500000.0,0.0,1,0,715000.0,215000.0,500000.0,930000.0,430000.0,430000.0,0.86,430000.0,0.86,Up,1,0,0,4,3,2,0,0,0,1,0,0,33,4,8,2.772588722239781,6,8,48,517481.9375,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
R0038,real_4w,4,3,3,2026-04-12 14:35:05,760000.0,Stable,775000.0,775000.0,930000.0,500000.0,1,1,735000.0,177810.76082922166,500000.0,930000.0,430000.0,-155000.0,-0.16666666666666666,-155000.0,-0.16666666666666666,Down,0,1,0,4,2,2,0,0,0,1,0,0,33,4,8,2.772588722239781,6,8,48,517481.9375,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R0040,real_4w,2,1,1,2026-04-26 15:43:03,870000.0,Up,590000.0,590000.0,0.0,0.0,0,0,590000.0,0.0,590000.0,590000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,37,5,1,2.833213344056216,7,7,49,518297.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
R0040,real_4w,3,2,2,2026-04-19 15:43:03,600000.0,Down,870000.0,870000.0,590000.0,0.0,1,0,730000.0,140000.0,590000.0,870000.0,280000.0,280000.0,0.4745762711864407,280000.0,0.4745762711864407,Up,1,0,0,4,3,2,0,0,0,1,0,0,37,5,1,2.833213344056216,7,7,49,518297.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
R0040,real_4w,4,3,3,2026-04-12 15:43:03,700000.0,Up,600000.0,600000.0,870000.0,590000.0,1,1,686666.6666666666,129700.50972229146,590000.0,870000.0,280000.0,-270000.0,-0.3103448275862069,-270000.0,-0.3103448275862069,Down,0,1,0,4,2,2,0,0,0,1,0,0,37,5,1,2.833213344056216,7,7,49,518297.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
R0041,real_4w,2,1,1,2026-04-26 15:58:17,380000.0,Down,650000.0,650000.0,0.0,0.0,0,0,650000.0,0.0,650000.0,650000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,35,5,2,2.4849066497880004,6,8,48,739240.8333333334,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
R0041,real_4w,3,2,2,2026-04-19 15:58:17,575000.0,Up,380000.0,380000.0,650000.0,0.0,1,0,515000.0,135000.0,380000.0,650000.0,270000.0,-270000.0,-0.4153846153846154,-270000.0,-0.4153846153846154,Down,0,1,0,4,3,2,0,0,0,1,0,0,35,5,2,2.4849066497880004,6,8,48,739240.8333333334,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
R0041,real_4w,4,3,3,2026-04-12 15:58:17,780000.0,Up,575000.0,575000.0,380000.0,650000.0,1,1,535000.0,113798.06676741042,380000.0,650000.0,270000.0,195000.0,0.5131578947368421,195000.0,0.5131578947368421,Up,1,0,0,4,2,2,0,0,0,1,0,0,35,5,2,2.4849066497880004,6,8,48,739240.8333333334,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
R0042,real_4w,2,1,1,2026-04-26 16:07:52,390000.0,Down,425000.0,425000.0,0.0,0.0,0,0,425000.0,0.0,425000.0,425000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,25,1,2,3.367295829986474,4,5,20,739240.8333333334,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0042,real_4w,3,2,2,2026-04-19 16:07:52,510000.0,Up,390000.0,390000.0,425000.0,0.0,1,0,407500.0,17500.0,390000.0,425000.0,35000.0,-35000.0,-0.08235294117647059,-35000.0,-0.08235294117647059,Down,0,1,0,4,3,2,0,0,0,1,0,0,25,1,2,3.367295829986474,4,5,20,739240.8333333334,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
R0042,real_4w,4,3,3,2026-04-12 16:07:52,470000.0,Down,510000.0,510000.0,390000.0,425000.0,1,1,441666.6666666667,50387.38819276991,390000.0,510000.0,120000.0,120000.0,0.3076923076923077,120000.0,0.3076923076923077,Up,1,0,0,4,2,2,0,0,0,1,0,0,25,1,2,3.367295829986474,4,5,20,739240.8333333334,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2
R0043,real_4w,2,1,1,2026-04-26 16:08:38,1135000.0,Up,1020000.0,1020000.0,0.0,0.0,0,0,1020000.0,0.0,1020000.0,1020000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,35,5,2,1.3862943611198906,6,10,60,739240.8333333334,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
R0043,real_4w,3,2,2,2026-04-19 16:08:38,60000.0,Down,1135000.0,1135000.0,1020000.0,0.0,1,0,1077500.0,57500.0,1020000.0,1135000.0,115000.0,115000.0,0.11274509803921569,115000.0,0.11274509803921569,Up,1,0,0,4,3,2,0,0,0,1,0,0,35,5,2,1.3862943611198906,6,10,60,739240.8333333334,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
R0043,real_4w,4,3,3,2026-04-12 16:08:38,60000.0,Stable,60000.0,60000.0,1135000.0,1020000.0,1,1,738333.3333333334,481946.28561928164,60000.0,1135000.0,1075000.0,-1075000.0,-0.947136563876652,-1075000.0,-0.947136563876652,Down,0,1,0,4,2,2,0,0,0,1,0,0,35,5,2,1.3862943611198906,6,10,60,739240.8333333334,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
R0044,real_4w,2,1,1,2026-04-26 16:17:51,500000.0,Up,360000.0,360000.0,0.0,0.0,0,0,360000.0,0.0,360000.0,360000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,28,6,2,2.5649493574615367,5,8,40,739240.8333333334,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
R0044,real_4w,3,2,2,2026-04-19 16:17:51,370000.0,Down,500000.0,500000.0,360000.0,0.0,1,0,430000.0,70000.0,360000.0,500000.0,140000.0,140000.0,0.3888888888888889,140000.0,0.3888888888888889,Up,1,0,0,4,3,2,0,0,0,1,0,0,28,6,2,2.5649493574615367,5,8,40,739240.8333333334,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2
R0044,real_4w,4,3,3,2026-04-12 16:17:51,530000.0,Up,370000.0,370000.0,500000.0,360000.0,1,1,410000.0,63770.42156569663,360000.0,500000.0,140000.0,-130000.0,-0.26,-130000.0,-0.26,Down,0,1,0,4,2,2,0,0,0,1,0,0,28,6,2,2.5649493574615367,5,8,40,739240.8333333334,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
R0045,real_4w,2,1,1,2026-04-26 16:26:45,790000.0,Stable,760000.0,760000.0,0.0,0.0,0,0,760000.0,0.0,760000.0,760000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,36,5,8,3.5553480614894135,6,7,42,517481.9375,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0045,real_4w,3,2,2,2026-04-19 16:26:45,1130000.0,Up,790000.0,790000.0,760000.0,0.0,1,0,775000.0,15000.0,760000.0,790000.0,30000.0,30000.0,0.039473684210526314,30000.0,0.039473684210526314,Stable,0,0,1,4,3,2,0,0,0,1,0,0,36,5,8,3.5553480614894135,6,7,42,517481.9375,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0045,real_4w,4,3,3,2026-04-12 16:26:45,1175000.0,Stable,1130000.0,1130000.0,790000.0,760000.0,1,1,893333.3333333334,167796.1726487096,760000.0,1130000.0,370000.0,340000.0,0.43037974683544306,340000.0,0.43037974683544306,Up,1,0,0,4,2,2,0,0,0,1,0,0,36,5,8,3.5553480614894135,6,7,42,517481.9375,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
R0047,real_4w,2,1,1,2026-04-26 17:04:03,1273200.0,Stable,1320000.0,1320000.0,0.0,0.0,0,0,1320000.0,0.0,1320000.0,1320000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,4,2,0,1,1,1,0,0,26,1,2,3.6635616461296463,4,7,28,739240.8333333334,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0047,real_4w,3,2,2,2026-04-19 17:04:03,1200000.0,Down,1273200.0,1273200.0,1320000.0,0.0,1,0,1296600.0,23400.0,1273200.0,1320000.0,46800.0,-46800.0,-0.035454545454545454,-46800.0,-0.035454545454545454,Stable,0,0,1,4,3,2,0,0,0,1,0,0,26,1,2,3.6635616461296463,4,7,28,739240.8333333334,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
