user_id,gig_type,age,is_main_income,tenure_months,days_per_week,hours_per_day,income_week1,income_week2,income_week3,income_week4,target_income,peak_week,data_source,gig_type_encoded,rolling_mean_4w,rolling_std_4w,income_volatility,income_growth_1w,income_trend_slope,weekly_work_hours,income_per_hour,is_payday_week,lag_1w,lag_2w,lag_3w,lag_4w,recent_vs_avg
SYN_0017,content_creator,51,1,38,3,6,151500,149500,168000,139000,155500,4,synthetic,0,152000.0,11993.053545004013,0.0789,0.0134,1900.0,18,8000.0,1,151500,149500,168000,139000,0.9967
SYN_0018,content_creator,49,0,57,7,7,75500,81000,96500,100500,55000,4,synthetic,0,88375.0,12016.481736903415,0.136,-0.0679,-9050.0,49,1768.0,1,75500,81000,96500,100500,0.8543
SYN_0019,content_creator,37,0,35,5,8,203500,239500,259500,310000,268000,0,synthetic,0,253125.0,44436.049554387704,0.1755,-0.1503,-33950.0,40,6174.0,0,203500,239500,259500,310000,0.8039
SYN_0020,content_creator,35,1,35,4,7,109500,83500,88000,154500,156000,3,synthetic,0,108875.0,32463.76184814898,0.2982,0.3114,-13950.0,28,3754.0,0,109500,83500,88000,154500,1.0057
SYN_0021,content_creator,45,2,55,5,3,207000,149500,157000,209000,162000,1,synthetic,0,180625.0,31768.367390639807,0.1759,0.3846,-1350.0,15,11289.0,1,207000,149500,157000,209000,1.146
SYN_0022,content_creator,21,2,61,7,5,150000,160000,198500,193500,179000,1,synthetic,0,175500.0,24107.39858770885,0.1374,-0.0625,-16900.0,35,4875.0,1,150000,160000,198500,193500,0.8547
SYN_0023,content_creator,18,0,61,4,10,107000,156500,159500,191500,209000,4,synthetic,0,153625.0,34886.42286047682,0.2271,-0.3163,-25650.0,40,3747.0,1,107000,156500,159500,191500,0.6965
SYN_0024,content_creator,18,0,2,2,2,154500,167000,179500,223000,204500,4,synthetic,0,181000.0,29802.125203862,0.1647,-0.0748,-21800.0,4,36200.0,1,154500,167000,179500,223000,0.8536
SYN_0025,content_creator,18,0,44,6,8,86000,43000,56000,110000,106500,0,synthetic,0,73750.0,30137.186331839275,0.4086,1.0,-8500.0,48,1505.0,0,86000,43000,56000,110000,1.1661
SYN_0026,content_creator,39,1,40,6,3,165500,199000,167500,204500,164000,4,synthetic,0,184125.0,20491.3599678824,0.1113,-0.1683,-8550.0,18,9691.0,1,165500,199000,167500,204500,0.8988
SYN_0027,content_creator,39,0,42,2,4,198500,182000,159500,223500,199500,2,synthetic,0,190875.0,26991.896932227643,0.1414,0.0907,-5250.0,8,21208.0,0,198500,182000,159500,223500,1.0399
SYN_0028,content_creator,40,2,40,5,6,167500,175000,169500,160000,115500,3,synthetic,0,168000.0,6204.8368229954285,0.0369,-0.0429,2800.0,30,5419.0,0,167500,175000,169500,160000,0.997
SYN_0029,content_creator,18,2,24,4,5,172000,139000,156000,254500,227500,0,synthetic,0,180375.0,51220.72334514615,0.284,0.2374,-26450.0,20,8589.0,0,172000,139000,156000,254500,0.9536
SYN_0030,content_creator,30,1,48,2,6,202500,203500,208500,251500,222500,2,synthetic,0,216500.0,23480.48835380843,0.1085,-0.0049,-15200.0,12,16654.0,0,202500,203500,208500,251500,0.9353
SYN_0031,content_creator,24,2,69,7,6,240500,225000,261000,260000,244500,4,synthetic,0,246625.0,17230.665493048527,0.0699,0.0689,-9450.0,42,5735.0,1,240500,225000,261000,260000,0.9752
SYN_0032,content_creator,38,0,15,4,10,194000,227000,229000,303000,274500,3,synthetic,0,238250.0,46053.41102097288,0.1933,-0.1454,-32900.0,40,5811.0,0,194000,227000,229000,303000,0.8143
SYN_0033,content_creator,30,2,36,6,9,96500,89500,119500,143500,135500,2,synthetic,0,112250.0,24459.149617270017,0.2179,0.0782,-17100.0,54,2041.0,0,96500,89500,119500,143500,0.8597
SYN_0034,content_creator,38,1,31,3,2,132000,113500,106000,118500,126000,2,synthetic,0,117500.0,10946.84124911535,0.0932,0.163,4800.0,6,16786.0,0,132000,113500,106000,118500,1.1234
SYN_0035,content_creator,40,2,2,6,5,145500,156000,139000,212500,226500,2,synthetic,0,163250.0,33572.06179747281,0.2056,-0.0673,-18400.0,30,5266.0,0,145500,156000,139000,212500,0.8913
SYN_0036,content_creator,36,2,47,2,3,201500,163000,186000,265000,198000,2,synthetic,0,203875.0,43711.88816176518,0.2144,0.2362,-21350.0,6,29125.0,0,201500,163000,186000,265000,0.9883
SYN_0037,content_creator,25,0,58,2,7,191500,196500,167000,217500,181500,4,synthetic,0,193125.0,20741.966316303442,0.1074,-0.0254,-4850.0,14,12875.0,1,191500,196500,167000,217500,0.9916
SYN_0038,content_creator,48,0,10,3,6,165000,149500,179000,193500,174000,4,synthetic,0,171750.0,18852.49762409922,0.1098,0.1037,-11500.0,18,9039.0,1,165000,149500,179000,193500,0.9607
SYN_0039,content_creator,19,0,15,2,4,187500,150000,191000,279000,252000,0,synthetic,0,201875.0,54663.17316073043,0.2708,0.25,-31550.0,8,22431.0,0,187500,150000,191000,279000,0.9288
SYN_0040,driver_online,43,2,23,5,10,589500,535000,611500,801500,714000,1,synthetic,1,634375.0,115964.34437647922,0.1828,0.1019,-71250.0,50,12439.0,1,589500,535000,611500,801500,0.9293
SYN_0041,driver_online,26,2,43,6,10,507500,445500,575500,704500,791500,3,synthetic,1,558250.0,111017.64124078059,0.1989,0.1392,-72100.0,60,9152.0,0,507500,445500,575500,704500,0.9091
SYN_0042,driver_online,28,1,20,5,8,536000,607000,601000,653000,622500,0,synthetic,1,599250.0,48141.285123408714,0.0803,-0.117,-34500.0,40,14616.0,0,536000,607000,601000,653000,0.8944
SYN_0043,driver_online,31,1,5,2,4,447000,507000,478500,502500,518000,2,synthetic,1,483750.0,27509.08940695784,0.0569,-0.1183,-13800.0,8,53750.0,0,447000,507000,478500,502500,0.924
SYN_0044,driver_online,21,0,44,2,4,443500,455500,586000,518500,429000,0,synthetic,1,500875.0,65593.92121225869,0.131,-0.0263,-35550.0,8,55653.0,0,443500,455500,586000,518500,0.8854
SYN_0045,driver_online,27,2,66,7,9,583000,615500,551500,505500,572000,1,synthetic,1,563875.0,46874.61110949793,0.0831,-0.0528,29650.0,63,8811.0,1,583000,615500,551500,505500,1.0339
SYN_0046,driver_online,17,0,53,4,4,448000,580500,724000,866500,706500,3,synthetic,1,654750.0,180639.83503092555,0.2759,-0.2283,-139900.0,16,38515.0,0,448000,580500,724000,866500,0.6842
SYN_0047,driver_online,37,0,13,5,10,526000,595000,684500,747500,729000,2,synthetic,1,638250.0,97545.28862704406,0.1528,-0.116,-75400.0,50,12515.0,0,526000,595000,684500,747500,0.8241
SYN_0048,driver_online,26,0,61,7,9,542500,540500,578000,602500,571500,3,synthetic,1,565875.0,29881.362641843047,0.0528,0.0037,-21750.0,63,8842.0,0,542500,540500,578000,602500,0.9587
SYN_0049,driver_online,40,0,44,6,9,465500,481000,597500,736500,642000,1,synthetic,1,570125.0,125591.51709676361,0.2203,-0.0322,-92950.0,54,10366.0,1,465500,481000,597500,736500,0.8165
SYN_0050,driver_online,20,2,68,5,5,561000,492500,529500,738500,615000,3,synthetic,1,580375.0,109070.6002245029,0.1879,0.1391,-56950.0,25,22322.0,0,561000,492500,529500,738500,0.9666
SYN_0051,driver_online,17,1,65,4,5,420500,417000,565000,768500,660000,3,synthetic,1,542750.0,165545.8144039488,0.305,0.0084,-119200.0,20,25845.0,0,420500,417000,565000,768500,0.7748
SYN_0052,driver_online,24,2,26,3,5,472500,532000,576500,683500,629000,4,synthetic,1,566125.0,89096.74049406446,0.1574,-0.1118,-67750.0,15,35383.0,1,472500,532000,576500,683500,0.8346
SYN_0053,driver_online,39,2,15,2,10,464000,471000,544000,567500,587500,4,synthetic,1,511625.0,51925.22668864014,0.1015,-0.0149,-38350.0,20,24363.0,1,464000,471000,544000,567500,0.9069
SYN_0054,driver_online,27,1,38,6,8,378000,412500,540000,582500,398500,4,synthetic,1,478250.0,98411.12741961653,0.2058,-0.0836,-74100.0,48,9760.0,1,378000,412500,540000,582500,0.7904
SYN_0055,driver_online,21,0,27,7,8,562500,552500,707500,752500,810000,4,synthetic,1,643750.0,101355.39781712006,0.1574,0.0181,-72500.0,56,11294.0,1,562500,552500,707500,752500,0.8738
SYN_0056,driver_online,51,0,27,2,2,665000,733000,657500,759500,673500,0,synthetic,1,703750.0,50346.30075785112,0.0715,-0.0928,-20800.0,4,140750.0,0,665000,733000,657500,759500,0.9449
SYN_0057,driver_online,22,0,35,7,10,668500,696500,680000,799500,808000,4,synthetic,1,711125.0,60026.90369048421,0.0844,-0.0402,-37650.0,70,10016.0,1,668500,696500,680000,799500,0.9401
SYN_0058,driver_online,17,1,22,5,8,156500,211000,275500,244500,207000,2,synthetic,1,221875.0,50923.75837137972,0.2295,-0.2583,-32850.0,40,5412.0,0,156500,211000,275500,244500,0.7053
SYN_0059,driver_online,35,1,71,5,10,466500,531000,578500,650000,601500,1,synthetic,1,556500.0,77409.08646061305,0.1391,-0.1215,-59800.0,50,10912.0,1,466500,531000,578500,650000,0.8383
SYN_0060,driver_online,35,1,12,6,6,586000,594500,677000,669500,651000,3,synthetic,1,631750.0,48143.01610825811,0.0762,-0.0143,-33300.0,36,17074.0,0,586000,594500,677000,669500,0.9276
SYN_0061,driver_online,44,2,65,7,9,586000,546000,589000,750000,702000,1,synthetic,1,617750.0,90319.34085971472,0.1462,0.0733,-53500.0,63,9652.0,1,586000,546000,589000,750000,0.9486
SYN_0062,driver_online,52,1,6,3,8,453500,437500,464500,594500,570500,2,synthetic,1,487500.0,72189.56526627192,0.1481,0.0366,-45000.0,24,19500.0,0,453500,437500,464500,594500,0.9303
SYN_0063,driver_online,51,0,29,4,10,517000,479000,530500,688500,597500,4,synthetic,1,553750.0,92441.42289399632,0.1669,0.0793,-56600.0,40,13506.0,1,517000,479000,530500,688500,0.9336
SYN_0064,driver_online,47,0,48,6,3,480500,403000,448000,548000,658000,2,synthetic,1,469875.0,61011.440184061656,0.1298,0.1923,-24750.0,18,24730.0,0,480500,403000,448000,548000,1.0226
SYN_0065,driver_online,39,2,13,3,10,462500,506000,652000,730500,657000,0,synthetic,1,587750.0,125001.6666555557,0.2127,-0.086,-95000.0,30,18960.0,0,462500,506000,652000,730500,0.7869
SYN_0066,driver_online,35,2,3,7,1,540500,536500,590500,654000,534000,0,synthetic,1,580375.0,54888.33361167623,0.0946,0.0075,-39450.0,7,72547.0,0,540500,536500,590500,654000,0.9313
SYN_0067,driver_online,23,2,8,6,9,619500,673000,774500,895000,829500,2,synthetic,1,740500.0,121413.20631079086,0.164,-0.0795,-92800.0,54,13464.0,0,619500,673000,774500,895000,0.8366
SYN_0068,driver_online,22,2,25,3,1,515000,518000,637000,694000,658500,0,synthetic,1,591000.0,89125.37984958792,0.1508,-0.0058,-65600.0,3,147750.0,0,515000,518000,637000,694000,0.8714
SYN_0069,driver_online,51,0,62,5,8,445500,411500,554000,620000,644500,0,synthetic,1,507750.0,96398.91078222824,0.1899,0.0826,-66600.0,40,12384.0,0,445500,411500,554000,620000,0.8774
SYN_0070,driver_online,40,0,45,3,5,541500,605000,715500,816000,794500,4,synthetic,1,669500.0,121274.48206444751,0.1811,-0.105,-93400.0,15,41844.0,1,541500,605000,715500,816000,0.8088
SYN_0071,driver_online,44,1,22,2,4,359000,327000,540500,725000,608500,1,synthetic,1,487875.0,183926.7857056171,0.377,0.0979,-131150.0,8,54208.0,1,359000,327000,540500,725000,0.7358
SYN_0072,driver_online,24,2,35,2,4,484500,555000,562000,716000,668000,2,synthetic,1,579375.0,97576.78600295598,0.1684,-0.127,-70150.0,8,64375.0,0,484500,555000,562000,716000,0.8362
SYN_0073,driver_online,32,0,43,7,7,383000,482500,449500,445000,414500,1,synthetic,1,440000.0,41515.05750929414,0.0944,-0.2062,-15300.0,49,8800.0,1,383000,482500,449500,445000,0.8705
SYN_0074,driver_online,51,1,6,3,5,473500,336000,343000,350500,272500,0,synthetic,1,375750.0,65435.08233356171,0.1741,0.4092,36200.0,15,23484.0,0,473500,336000,343000,350500,1.2601
SYN_0075,driver_online,32,0,42,6,5,539000,485000,488000,621000,624000,2,synthetic,1,533250.0,63531.48825582476,0.1191,0.1113,-24900.0,30,17202.0,0,539000,485000,488000,621000,1.0108
SYN_0076,driver_online,43,0,23,2,6,509500,414500,484000,493000,559500,4,synthetic,1,475250.0,41853.91260085489,0.0881,0.2292,-2000.0,12,36558.0,1,509500,414500,484000,493000,1.0721
SYN_0077,driver_online,50,0,29,5,1,562000,566500,623000,678000,688000,3,synthetic,1,607375.0,54655.5501908696,0.09,-0.0079,-40450.0,5,101229.0,0,562000,566500,623000,678000,0.9253
SYN_0078,driver_online,34,0,32,6,2,542500,613500,521000,501000,562000,1,synthetic,1,544500.0,49022.10385802171,0.09,-0.1157,21700.0,12,41885.0,1,542500,613500,521000,501000,0.9963
SYN_0079,driver_online,21,0,39,2,5,502000,491500,502000,569000,578500,0,synthetic,1,516125.0,35595.82138397708,0.069,0.0214,-21150.0,10,46920.0,0,502000,491500,502000,569000,0.9726
SYN_0080,freelance_creative,35,0,42,4,10,275500,299000,354000,491000,426500,4,synthetic,2,354875.0,96528.38528985485,0.272,-0.0786,-70150.0,40,8655.0,1,275500,299000,354000,491000,0.7763
SYN_0081,freelance_creative,24,1,17,4,1,282500,201500,193000,294000,292500,2,synthetic,2,242750.0,52862.242353750626,0.2178,0.402,-2600.0,4,48550.0,0,282500,201500,193000,294000,1.1637
SYN_0082,freelance_creative,31,2,62,5,8,296500,282000,254500,330500,289500,3,synthetic,2,290875.0,31642.205464642735,0.1088,0.0514,-7450.0,40,7095.0,0,296500,282000,254500,330500,1.0193
SYN_0083,freelance_creative,27,0,33,7,8,240500,294000,311500,390000,321500,2,synthetic,2,309000.0,61872.18007042153,0.2002,-0.182,-46600.0,56,5421.0,0,240500,294000,311500,390000,0.7783
SYN_0084,freelance_creative,18,2,60,5,1,280500,334000,398500,298500,277500,1,synthetic,2,327875.0,52066.263869547365,0.1588,-0.1602,-11850.0,5,54646.0,1,280500,334000,398500,298500,0.8555
SYN_0085,freelance_creative,45,1,13,5,7,236000,237500,229000,278000,189500,1,synthetic,2,245125.0,22227.516730395233,0.0907,-0.0063,-11750.0,35,6809.0,1,236000,237500,229000,278000,0.9628
SYN_0086,freelance_creative,41,0,14,5,2,325000,238500,316000,414500,329000,0,synthetic,2,323500.0,72028.92937331962,0.2227,0.3627,-34600.0,10,29409.0,0,325000,238500,316000,414500,1.0046
SYN_0087,freelance_creative,43,1,32,7,1,333000,354000,363000,372500,319500,2,synthetic,2,355625.0,16868.980407837338,0.0474,-0.0593,-12750.0,7,44453.0,0,333000,354000,363000,372500,0.9364
SYN_0088,freelance_creative,29,2,55,5,4,329000,341500,472500,587500,499500,2,synthetic,2,432625.0,121953.79931214388,0.2819,-0.0366,-90650.0,20,20601.0,0,329000,341500,472500,587500,0.7605
SYN_0089,freelance_creative,43,2,48,3,9,282000,257000,320000,426000,393000,1,synthetic,2,321250.0,74482.10075805685,0.2319,0.0973,-49500.0,27,11473.0,1,282000,257000,320000,426000,0.8778
SYN_0090,freelance_creative,21,0,19,3,4,312000,313500,435500,519500,496000,3,synthetic,2,395125.0,101113.28218059847,0.2559,-0.0048,-74450.0,12,30394.0,0,312000,313500,435500,519500,0.7896
SYN_0091,freelance_creative,23,0,40,7,8,191500,152500,199000,187500,220500,1,synthetic,2,182625.0,20641.281452468014,0.113,0.2557,-3450.0,56,3204.0,1,191500,152500,199000,187500,1.0486
SYN_0092,freelance_creative,45,2,60,7,6,269500,290000,349500,297000,223000,1,synthetic,2,301500.0,34061.21939488759,0.113,-0.0707,-14200.0,42,7012.0,1,269500,290000,349500,297000,0.8939
SYN_0093,freelance_creative,22,2,34,2,9,315500,235000,313500,405000,392000,1,synthetic,2,317250.0,69479.61331690518,0.219,0.3426,-34700.0,18,16697.0,1,315500,235000,313500,405000,0.9945
SYN_0094,freelance_creative,23,2,48,3,8,268500,322500,328000,291000,254500,1,synthetic,2,302500.0,27919.527216627434,0.0923,-0.1674,-7300.0,24,12100.0,1,268500,322500,328000,291000,0.8876
SYN_0095,freelance_creative,43,2,58,5,4,237500,247500,239000,238500,206500,4,synthetic,2,240625.0,4625.563028792639,0.0192,-0.0404,550.0,20,11458.0,1,237500,247500,239000,238500,0.987
SYN_0096,freelance_creative,34,0,41,4,5,196500,235500,151500,214000,254000,3,synthetic,2,199375.0,35680.00140134527,0.179,-0.1656,3150.0,20,9494.0,0,196500,235500,151500,214000,0.9856
SYN_0097,freelance_creative,23,1,62,3,3,223000,246000,291500,350500,330000,3,synthetic,2,277750.0,56235.36846742152,0.2025,-0.0935,-42800.0,9,27775.0,0,223000,246000,291500,350500,0.8029
SYN_0098,freelance_creative,24,1,32,6,2,234000,249500,263500,309000,294000,1,synthetic,2,264000.0,32329.03751531534,0.1225,-0.0621,-23900.0,12,20308.0,1,234000,249500,263500,309000,0.8864
SYN_0099,freelance_creative,52,2,66,3,6,228000,316500,365000,471000,378000,3,synthetic,2,345125.0,101287.03026547871,0.2935,-0.2796,-77750.0,18,18164.0,0,228000,316500,365000,471000,0.6606
SYN_0100,freelance_creative,45,1,57,3,4,193000,246000,220500,290500,284500,2,synthetic,2,237500.0,41434.68756167148,0.1745,-0.2154,-26700.0,12,18269.0,0,193000,246000,220500,290500,0.8126
SYN_0101,freelance_creative,45,2,69,4,9,304000,394500,356000,401500,440500,1,synthetic,2,364000.0,44723.222901158035,0.1229,-0.2294,-25400.0,36,9838.0,1,304000,394500,356000,401500,0.8352
SYN_0102,freelance_creative,51,0,60,4,5,186000,243000,284500,295000,270000,4,synthetic,2,252125.0,49471.16163315081,0.1962,-0.2346,-36850.0,20,12006.0,1,186000,243000,284500,295000,0.7377
SYN_0103,freelance_creative,21,1,5,2,5,125500,121000,99500,167000,152500,2,synthetic,2,128250.0,28214.948756525027,0.22,0.0372,-10300.0,10,11659.0,0,125500,121000,99500,167000,0.9785
SYN_0104,freelance_creative,19,0,15,2,4,313000,295000,292500,239000,274000,0,synthetic,2,284875.0,31917.536976819916,0.112,0.061,22450.0,8,31653.0,0,313000,295000,292500,239000,1.0987
SYN_0105,freelance_creative,45,0,71,4,8,322000,284500,301500,371500,357000,1,synthetic,2,319875.0,37677.081893373856,0.1178,0.1318,-16550.0,32,9693.0,1,322000,284500,301500,371500,1.0066
SYN_0106,freelance_creative,36,1,19,3,4,297500,299500,254500,331000,274000,1,synthetic,2,295625.0,31417.55082752314,0.1063,-0.0067,-5550.0,12,22740.0,1,297500,299500,254500,331000,1.0063
SYN_0107,freelance_creative,33,0,45,7,9,337000,352000,345500,390000,361500,2,synthetic,2,356125.0,23403.614393222826,0.0657,-0.0426,-15250.0,63,5564.0,0,337000,352000,345500,390000,0.9463
SYN_0108,freelance_creative,51,1,41,4,10,214000,295000,361500,412500,316000,2,synthetic,2,320750.0,85901.5909825501,0.2678,-0.2746,-66200.0,40,7823.0,0,214000,295000,361500,412500,0.6672
SYN_0109,freelance_creative,28,0,33,4,7,315000,239000,275000,343000,311000,2,synthetic,2,293000.0,45548.50894010326,0.1555,0.318,-12000.0,28,10103.0,0,315000,239000,275000,343000,1.0751
SYN_0110,freelance_creative,40,2,9,5,4,190500,231500,265500,320500,341000,3,synthetic,2,252000.0,55006.060272179704,0.2183,-0.1771,-42400.0,20,12000.0,0,190500,231500,265500,320500,0.7559
SYN_0111,freelance_creative,37,1,62,3,6,347000,358000,337000,422500,419000,3,synthetic,2,366125.0,38549.48118976441,0.1053,-0.0307,-20550.0,18,19270.0,0,347000,358000,337000,422500,0.9478
SYN_0112,freelance_creative,26,0,19,5,9,304000,252000,250500,300000,318000,3,synthetic,2,276625.0,29352.384911621746,0.1061,0.2063,1350.0,45,6014.0,0,304000,252000,250500,300000,1.099
SYN_0113,freelance_creative,41,2,6,4,6,258000,259500,338000,405000,314500,0,synthetic,2,315125.0,70612.05633601107,0.2241,-0.0058,-51950.0,24,12605.0,0,258000,259500,338000,405000,0.8187
SYN_0114,freelance_creative,40,0,24,4,6,283500,266000,255000,274500,213000,1,synthetic,2,269750.0,12155.245781143218,0.0451,0.0658,3800.0,24,10790.0,1,283500,266000,255000,274500,1.051
SYN_0115,freelance_creative,38,2,44,4,3,210000,249000,324500,334000,271000,4,synthetic,2,279375.0,59876.783202395454,0.2143,-0.1566,-44750.0,12,21490.0,1,210000,249000,324500,334000,0.7517
SYN_0116,freelance_creative,22,1,46,5,6,277500,225500,258500,315500,278500,3,synthetic,2,269250.0,37579.914848227105,0.1396,0.2306,-14700.0,30,8685.0,0,277500,225500,258500,315500,1.0306
SYN_0117,freelance_creative,51,2,53,2,3,243500,157500,236500,269500,203500,4,synthetic,2,226750.0,48300.276051661094,0.213,0.546,-15700.0,6,32393.0,1,243500,157500,236500,269500,1.0739
SYN_0118,freelance_creative,27,1,54,6,2,213500,201000,206000,207000,226000,2,synthetic,2,206875.0,5137.687547266118,0.0248,0.0622,1450.0,12,15913.0,0,213500,201000,206000,207000,1.032
SYN_0119,freelance_creative,24,0,25,4,2,235000,192500,262000,245500,229000,2,synthetic,2,233750.0,29660.579899927783,0.1269,0.2208,-10100.0,8,25972.0,0,235000,192500,262000,245500,1.0053
SYN_0120,freelance_it,38,0,61,5,3,473000,460500,521000,720000,578500,0,synthetic,3,543625.0,120440.42441528231,0.2216,0.0271,-80150.0,15,33977.0,0,473000,460500,521000,720000,0.8701
SYN_0121,freelance_it,30,2,3,6,1,402500,372000,353500,481500,498500,2,synthetic,3,402375.0,56486.53969457385,0.1404,0.082,-21850.0,6,57482.0,0,402500,372000,353500,481500,1.0003
SYN_0122,freelance_it,20,0,57,5,1,473000,395000,521000,597500,497000,2,synthetic,3,496625.0,84962.12391413012,0.1711,0.1975,-49950.0,5,82771.0,0,473000,395000,521000,597500,0.9524
SYN_0123,freelance_it,31,0,31,3,1,463500,421500,485000,569500,467000,1,synthetic,3,484875.0,62275.42987942087,0.1284,0.0996,-38150.0,3,121219.0,1,463500,421500,485000,569500,0.9559
SYN_0124,freelance_it,18,2,32,4,8,456500,517000,499000,611000,621000,2,synthetic,3,520875.0,65218.0637042632,0.1252,-0.117,-44550.0,32,15784.0,0,456500,517000,499000,611000,0.8764
SYN_0125,freelance_it,29,0,36,4,7,662500,636500,692500,734500,571500,0,synthetic,3,681500.0,42095.13035969838,0.0618,0.0408,-27200.0,28,23500.0,0,662500,636500,692500,734500,0.9721
SYN_0126,freelance_it,44,0,17,3,3,456500,441500,412000,388000,398000,2,synthetic,3,424500.0,30558.686708255857,0.072,0.034,23500.0,9,42450.0,0,456500,441500,412000,388000,1.0754
SYN_0127,freelance_it,33,0,71,7,10,479000,455500,474000,602000,577000,3,synthetic,3,502625.0,67016.63350741117,0.1333,0.0516,-38750.0,70,7079.0,0,479000,455500,474000,602000,0.953
SYN_0128,freelance_it,48,0,61,4,1,270500,322500,333500,358500,417500,0,synthetic,3,321250.0,37034.89345648686,0.1153,-0.1612,-27500.0,4,64250.0,0,270500,322500,333500,358500,0.842
SYN_0129,freelance_it,34,2,20,2,8,485500,502500,536000,559000,528000,4,synthetic,3,520750.0,33021.457670228105,0.0634,-0.0338,-25400.0,16,30632.0,1,485500,502500,536000,559000,0.9323
SYN_0130,freelance_it,35,2,2,2,6,354000,373000,459500,540500,557000,1,synthetic,3,431750.0,85816.17951567563,0.1988,-0.0509,-64600.0,12,33212.0,1,354000,373000,459500,540500,0.8199
SYN_0131,freelance_it,49,2,20,7,1,436000,392500,474000,609500,588500,0,synthetic,3,478000.0,93777.21827110604,0.1962,0.1108,-60200.0,7,59750.0,0,436000,392500,474000,609500,0.9121
SYN_0132,freelance_it,20,0,43,5,5,269500,248500,243500,247000,249500,3,synthetic,3,252125.0,11771.257366993554,0.0467,0.0845,7250.0,25,9697.0,0,269500,248500,243500,247000,1.0689
SYN_0133,freelance_it,25,1,68,3,4,307000,300500,305000,494500,467000,1,synthetic,3,351750.0,95205.47953418086,0.2707,0.0216,-56700.0,12,27058.0,1,307000,300500,305000,494500,0.8728
SYN_0134,freelance_it,21,0,33,5,1,381500,389500,464000,599500,521500,3,synthetic,3,458625.0,100997.009031621,0.2202,-0.0205,-72850.0,5,76438.0,0,381500,389500,464000,599500,0.8318
SYN_0135,freelance_it,49,1,54,2,2,388000,319500,390500,431500,433000,1,synthetic,3,382375.0,46419.06038112649,0.1214,0.2144,-20150.0,4,76475.0,1,388000,319500,390500,431500,1.0147
SYN_0136,freelance_it,17,2,45,2,9,492000,451500,524000,629000,555000,4,synthetic,3,524125.0,75949.95611146417,0.1449,0.0897,-48350.0,18,27586.0,1,492000,451500,524000,629000,0.9387
SYN_0137,freelance_it,22,0,53,6,4,351500,388500,278000,427500,343500,1,synthetic,3,361375.0,63658.43096820195,0.1762,-0.0952,-11750.0,24,14455.0,1,351500,388500,278000,427500,0.9727
SYN_0138,freelance_it,30,1,60,5,2,461000,366500,411500,542000,463500,1,synthetic,3,445250.0,75164.8188982053,0.1688,0.2578,-28800.0,10,40477.0,1,461000,366500,411500,542000,1.0354
SYN_0139,freelance_it,19,2,59,6,9,473000,485000,562000,778500,731000,0,synthetic,3,574625.0,141521.1262203162,0.2463,-0.0247,-99350.0,54,10448.0,0,473000,485000,562000,778500,0.8231
SYN_0140,freelance_it,40,1,8,7,2,381500,342000,237000,318000,364500,4,synthetic,3,319625.0,60988.216074910735,0.1908,0.1155,29550.0,14,21308.0,1,381500,342000,237000,318000,1.1936
SYN_0141,freelance_it,20,2,49,7,9,430500,542000,536500,624500,626500,1,synthetic,3,533375.0,79521.87854085608,0.1491,-0.2057,-57650.0,63,8334.0,1,430500,542000,536500,624500,0.8071
SYN_0142,freelance_it,23,2,69,3,4,446000,420500,476500,737000,694500,2,synthetic,3,520000.0,146466.71976937287,0.2817,0.0606,-92900.0,12,40000.0,0,446000,420500,476500,737000,0.8577
SYN_0143,freelance_it,50,1,10,3,6,516500,539000,572000,666500,548500,2,synthetic,3,573500.0,66056.793745988,0.1152,-0.0417,-48300.0,18,30184.0,0,516500,539000,572000,666500,0.9006
SYN_0144,freelance_it,46,1,20,6,1,593000,554500,552000,706000,596000,4,synthetic,3,601375.0,72230.38949546558,0.1201,0.0694,-33650.0,6,85911.0,1,593000,554500,552000,706000,0.9861
SYN_0145,freelance_it,34,1,52,2,1,293500,338000,330500,290500,335000,2,synthetic,3,313125.0,24614.951418463803,0.0786,-0.1317,1650.0,2,104375.0,0,293500,338000,330500,290500,0.9373
SYN_0146,freelance_it,43,1,14,3,1,415000,382000,478000,557500,468500,4,synthetic,3,458125.0,77298.52844653642,0.1687,0.0864,-52350.0,3,114531.0,1,415000,382000,478000,557500,0.9059
SYN_0147,freelance_it,51,1,59,7,3,485500,464000,566500,517000,420500,0,synthetic,3,508250.0,44516.850742162795,0.0876,0.0463,-19700.0,21,23102.0,0,485500,464000,566500,517000,0.9552
SYN_0148,freelance_it,18,2,49,4,2,448000,469500,513000,550500,484000,3,synthetic,3,495250.0,45691.90300261087,0.0923,-0.0458,-35100.0,8,55028.0,0,448000,469500,513000,550500,0.9046
SYN_0149,freelance_it,17,2,49,4,2,527000,485500,510000,637000,547000,1,synthetic,3,539875.0,66953.18638172993,0.124,0.0855,-35450.0,8,59986.0,1,527000,485500,510000,637000,0.9762
SYN_0150,freelance_it,17,1,37,6,6,338500,327500,454500,560500,507000,0,synthetic,3,420250.0,109740.22355848682,0.2611,0.0336,-79300.0,36,11358.0,0,338500,327500,454500,560500,0.8055
SYN_0151,freelance_it,20,1,69,3,5,378500,373000,402500,463000,440000,3,synthetic,3,404250.0,41207.80670374648,0.1019,0.0147,-28300.0,15,25266.0,0,378500,373000,402500,463000,0.9363
