respondent_id,dataset_type,target_idx,weeks_observed,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,income_trend_abs,income_trend_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,usia,gig_type_enc,domisili_code_enc,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_freelance_web,src_gojek,src_grab,src_marketplace,src_maxim,src_shopeefood,src_sosmed,src_wa_langsung,ramai_akhir_bulan,ramai_awal_bulan,ramai_cuaca_bagus,ramai_harbolnas,ramai_natal,ramai_promo_app,ramai_ramadan,ramai_weekend,fluk_cuaca,fluk_gajian,fluk_jam_kerja,fluk_jumlah_pesanan,fluk_kondisi_fisik,fluk_promo_app,fluk_ramadan,fluk_rating,fluk_weekend,pref_awal_bulan,pref_harbolnas,pref_natal_tahun_baru,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,gig_ojek_online,gig_kurir,gig_jualan_online,gig_freelance_desain,gig_freelance_it,gig_content_creator,gig_tutor,gig_pekerja_harian,previous_direction_enc
R0018,real_4w,2,2,655000.0,Down,760000.0,760000.0,545000.0,0.0,1,0,652500.0,107500.0,545000.0,760000.0,215000.0,0.3944954128440367,Up,1,0,0,1.1647509578544062,0.16475095785440613,0.16475095785440613,652500.0,0.16475095785440613,23,2,7,1.3862943611198906,4,5,20,115000.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2
R0018,real_4w,3,3,635000.0,Stable,655000.0,655000.0,760000.0,545000.0,1,1,653333.3333333334,87781.29388175796,545000.0,760000.0,-105000.0,-0.13815789473684212,Down,0,1,0,1.0025510204081631,0.13435912328840502,0.13435912328840502,655000.0,0.0,23,2,7,1.3862943611198906,4,5,20,115000.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
R0019,real_4w,1,1,360000.0,Up,290000.0,290000.0,0.0,0.0,0,0,290000.0,0.0,290000.0,290000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,290000.0,0.0,23,6,2,2.1972245773362196,3,1,3,130000.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
R0019,real_4w,2,2,360000.0,Stable,360000.0,360000.0,290000.0,0.0,1,0,325000.0,35000.0,290000.0,360000.0,70000.0,0.2413793103448276,Up,1,0,0,1.1076923076923078,0.1076923076923077,0.1076923076923077,325000.0,0.1076923076923077,23,6,2,2.1972245773362196,3,1,3,130000.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
R0019,real_4w,3,3,220000.0,Down,360000.0,360000.0,360000.0,290000.0,1,1,336666.6666666667,32998.31645537222,290000.0,360000.0,0.0,0.0,Stable,0,0,1,1.0693069306930691,0.09801480135259076,0.09801480135259076,360000.0,0.0,23,6,2,2.1972245773362196,3,1,3,130000.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
R0020,real_4w,1,1,190000.0,Up,150000.0,150000.0,0.0,0.0,0,0,150000.0,0.0,150000.0,150000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,150000.0,0.0,37,6,3,3.2188758248682006,1,3,3,175000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0020,real_4w,2,2,130000.0,Down,190000.0,190000.0,150000.0,0.0,1,0,170000.0,20000.0,150000.0,190000.0,40000.0,0.26666666666666666,Up,1,0,0,1.1176470588235294,0.11764705882352941,0.11764705882352941,170000.0,0.11764705882352941,37,6,3,3.2188758248682006,1,3,3,175000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
R0020,real_4w,3,3,135000.0,Stable,130000.0,130000.0,190000.0,150000.0,1,1,156666.66666666666,24944.382578492943,130000.0,190000.0,-60000.0,-0.3157894736842105,Down,0,1,0,0.8297872340425533,0.15921946326697625,0.15921946326697625,150000.0,-0.13333333333333333,37,6,3,3.2188758248682006,1,3,3,175000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
R0021,real_4w,1,1,440000.0,Down,545000.0,545000.0,0.0,0.0,0,0,545000.0,0.0,545000.0,545000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,545000.0,0.0,22,2,3,2.9444389791664403,4,4,16,175000.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
R0021,real_4w,2,2,590000.0,Up,440000.0,440000.0,545000.0,0.0,1,0,492500.0,52500.0,440000.0,545000.0,-105000.0,-0.1926605504587156,Down,0,1,0,0.8934010152284264,0.1065989847715736,0.1065989847715736,492500.0,-0.1065989847715736,22,2,3,2.9444389791664403,4,4,16,175000.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
R0021,real_4w,3,3,430000.0,Down,590000.0,590000.0,440000.0,545000.0,1,1,525000.0,62849.025449882676,440000.0,590000.0,150000.0,0.3409090909090909,Up,1,0,0,1.1238095238095238,0.11971242942834795,0.11971242942834795,545000.0,0.08256880733944955,22,2,3,2.9444389791664403,4,4,16,175000.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2
R0022,real_4w,1,1,100000.0,Down,120000.0,120000.0,0.0,0.0,0,0,120000.0,0.0,120000.0,120000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,120000.0,0.0,23,1,8,1.0986122886681098,3,4,12,120000.0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
R0022,real_4w,2,2,95000.0,Stable,100000.0,100000.0,120000.0,0.0,1,0,110000.0,10000.0,100000.0,120000.0,-20000.0,-0.16666666666666666,Down,0,1,0,0.9090909090909091,0.09090909090909091,0.09090909090909091,110000.0,-0.09090909090909091,23,1,8,1.0986122886681098,3,4,12,120000.0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
R0022,real_4w,3,3,125000.0,Up,95000.0,95000.0,100000.0,120000.0,1,1,105000.0,10801.234497346433,95000.0,120000.0,-5000.0,-0.05,Stable,0,0,1,0.9047619047619048,0.10286889997472794,0.10286889997472794,100000.0,-0.05,23,1,8,1.0986122886681098,3,4,12,120000.0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
R0023,real_4w,1,1,665000.0,Up,535000.0,535000.0,0.0,0.0,0,0,535000.0,0.0,535000.0,535000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,535000.0,0.0,18,1,3,1.9459101490553132,4,3,12,175000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
R0023,real_4w,2,2,820000.0,Up,665000.0,665000.0,535000.0,0.0,1,0,600000.0,65000.0,535000.0,665000.0,130000.0,0.24299065420560748,Up,1,0,0,1.1083333333333334,0.10833333333333334,0.10833333333333334,600000.0,0.10833333333333334,18,1,3,1.9459101490553132,4,3,12,175000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
R0023,real_4w,3,3,750000.0,Stable,820000.0,820000.0,665000.0,535000.0,1,1,673333.3333333334,116499.88078200862,535000.0,820000.0,155000.0,0.23308270676691728,Up,1,0,0,1.2178217821782178,0.17301962492377518,0.17301962492377518,665000.0,0.23308270676691728,18,1,3,1.9459101490553132,4,3,12,175000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
R0024,real_4w,1,1,600000.0,Stable,665000.0,665000.0,0.0,0.0,0,0,665000.0,0.0,665000.0,665000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,665000.0,0.0,22,6,3,1.6094379124341003,3,4,12,175000.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
R0024,real_4w,2,2,505000.0,Down,600000.0,600000.0,665000.0,0.0,1,0,632500.0,32500.0,600000.0,665000.0,-65000.0,-0.09774436090225563,Stable,0,0,1,0.9486166007905138,0.05138339920948617,0.05138339920948617,632500.0,-0.05138339920948617,22,6,3,1.6094379124341003,3,4,12,175000.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
R0024,real_4w,3,3,0.0,Down,505000.0,505000.0,600000.0,665000.0,1,1,590000.0,65701.34448142341,505000.0,665000.0,-95000.0,-0.15833333333333333,Down,0,1,0,0.8559322033898306,0.1113582109854634,0.1113582109854634,600000.0,-0.15833333333333333,22,6,3,1.6094379124341003,3,4,12,175000.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
R0025,real_4w,1,1,210000.0,Stable,225000.0,225000.0,0.0,0.0,0,0,225000.0,0.0,225000.0,225000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,225000.0,0.0,42,1,0,3.8918202981106265,7,7,49,117500.0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0025,real_4w,2,2,190000.0,Stable,210000.0,210000.0,225000.0,0.0,1,0,217500.0,7500.0,210000.0,225000.0,-15000.0,-0.06666666666666667,Stable,0,0,1,0.9655172413793104,0.034482758620689655,0.034482758620689655,217500.0,-0.034482758620689655,42,1,0,3.8918202981106265,7,7,49,117500.0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0025,real_4w,3,3,150000.0,Down,190000.0,190000.0,210000.0,225000.0,1,1,208333.33333333334,14337.208778404378,190000.0,225000.0,-20000.0,-0.09523809523809523,Stable,0,0,1,0.9119999999999999,0.06881860213634101,0.06881860213634101,210000.0,-0.09523809523809523,42,1,0,3.8918202981106265,7,7,49,117500.0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0026,real_4w,1,1,305000.0,Up,245000.0,245000.0,0.0,0.0,0,0,245000.0,0.0,245000.0,245000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,245000.0,0.0,25,2,0,2.3978952727983707,1,4,4,117500.0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
R0026,real_4w,2,2,255000.0,Down,305000.0,305000.0,245000.0,0.0,1,0,275000.0,30000.0,245000.0,305000.0,60000.0,0.24489795918367346,Up,1,0,0,1.1090909090909091,0.10909090909090909,0.10909090909090909,275000.0,0.10909090909090909,25,2,0,2.3978952727983707,1,4,4,117500.0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2
R0026,real_4w,3,3,290000.0,Up,255000.0,255000.0,305000.0,245000.0,1,1,268333.3333333333,26246.692913372703,245000.0,305000.0,-50000.0,-0.16393442622950818,Down,0,1,0,0.9503105590062112,0.09781376241008462,0.09781376241008462,255000.0,0.0,25,2,0,2.3978952727983707,1,4,4,117500.0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
R0027,real_4w,1,1,285000.0,Stable,305000.0,305000.0,0.0,0.0,0,0,305000.0,0.0,305000.0,305000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,305000.0,0.0,21,0,2,2.70805020110221,3,4,12,130000.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
R0027,real_4w,2,2,195000.0,Down,285000.0,285000.0,305000.0,0.0,1,0,295000.0,10000.0,285000.0,305000.0,-20000.0,-0.06557377049180328,Stable,0,0,1,0.9661016949152542,0.03389830508474576,0.03389830508474576,295000.0,-0.03389830508474576,21,0,2,2.70805020110221,3,4,12,130000.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
R0027,real_4w,3,3,285000.0,Up,195000.0,195000.0,285000.0,305000.0,1,1,261666.66666666666,47842.33364802441,195000.0,305000.0,-90000.0,-0.3157894736842105,Down,0,1,0,0.7452229299363058,0.1828369438778003,0.1828369438778003,285000.0,-0.3157894736842105,21,0,2,2.70805020110221,3,4,12,130000.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
R0028,real_4w,1,1,445000.0,Down,555000.0,555000.0,0.0,0.0,0,0,555000.0,0.0,555000.0,555000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,555000.0,0.0,19,1,1,3.4339872044851463,5,6,30,150000.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
R0028,real_4w,2,2,515000.0,Up,445000.0,445000.0,555000.0,0.0,1,0,500000.0,55000.0,445000.0,555000.0,-110000.0,-0.1981981981981982,Down,0,1,0,0.89,0.11,0.11,500000.0,-0.11,19,1,1,3.4339872044851463,5,6,30,150000.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
R0028,real_4w,3,3,435000.0,Down,515000.0,515000.0,445000.0,555000.0,1,1,505000.0,45460.60565661952,445000.0,555000.0,70000.0,0.15730337078651685,Up,1,0,0,1.0198019801980198,0.09002100130023667,0.09002100130023667,515000.0,0.0,19,1,1,3.4339872044851463,5,6,30,150000.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
R0029,real_4w,1,1,520000.0,Up,440000.0,440000.0,0.0,0.0,0,0,440000.0,0.0,440000.0,440000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,440000.0,0.0,32,2,2,2.1972245773362196,4,3,12,130000.0,0,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
R0029,real_4w,2,2,430000.0,Down,520000.0,520000.0,440000.0,0.0,1,0,480000.0,40000.0,440000.0,520000.0,80000.0,0.18181818181818182,Up,1,0,0,1.0833333333333333,0.08333333333333333,0.08333333333333333,480000.0,0.08333333333333333,32,2,2,2.1972245773362196,4,3,12,130000.0,0,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2
R0029,real_4w,3,3,355000.0,Down,430000.0,430000.0,520000.0,440000.0,1,1,463333.3333333333,40276.81991198191,430000.0,520000.0,-90000.0,-0.17307692307692307,Down,0,1,0,0.9280575539568345,0.08692838829924154,0.08692838829924154,440000.0,-0.022727272727272728,32,2,2,2.1972245773362196,4,3,12,130000.0,0,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
R0030,real_4w,1,1,520000.0,Down,585000.0,585000.0,0.0,0.0,0,0,585000.0,0.0,585000.0,585000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,585000.0,0.0,19,1,0,1.791759469228055,4,6,24,117500.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
R0030,real_4w,2,2,0.0,Down,520000.0,520000.0,585000.0,0.0,1,0,552500.0,32500.0,520000.0,585000.0,-65000.0,-0.1111111111111111,Down,0,1,0,0.9411764705882353,0.058823529411764705,0.058823529411764705,552500.0,-0.058823529411764705,19,1,0,1.791759469228055,4,6,24,117500.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
R0030,real_4w,3,3,525000.0,Up,0.0,0.0,520000.0,585000.0,1,1,368333.3333333333,261799.3294278824,0.0,585000.0,-520000.0,-1.0,Down,0,1,0,0.0,0.7107674102114454,0.7107674102114454,520000.0,-1.0,19,1,0,1.791759469228055,4,6,24,117500.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
R0031,real_4w,1,1,275000.0,Down,320000.0,320000.0,0.0,0.0,0,0,320000.0,0.0,320000.0,320000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,320000.0,0.0,18,1,3,2.5649493574615367,3,3,9,175000.0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0031,real_4w,2,2,360000.0,Up,275000.0,275000.0,320000.0,0.0,1,0,297500.0,22500.0,275000.0,320000.0,-45000.0,-0.140625,Down,0,1,0,0.9243697478991597,0.07563025210084033,0.07563025210084033,297500.0,-0.07563025210084033,18,1,3,2.5649493574615367,3,3,9,175000.0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
R0031,real_4w,3,3,350000.0,Stable,360000.0,360000.0,275000.0,320000.0,1,1,318333.3333333333,34721.111093332765,275000.0,360000.0,85000.0,0.3090909090909091,Up,1,0,0,1.130890052356021,0.10907155317277309,0.10907155317277309,320000.0,0.125,18,1,3,2.5649493574615367,3,3,9,175000.0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
R0032,real_4w,1,1,600000.0,Stable,630000.0,630000.0,0.0,0.0,0,0,630000.0,0.0,630000.0,630000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,630000.0,0.0,21,2,3,1.0986122886681098,3,4,12,175000.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
R0032,real_4w,2,2,635000.0,Stable,600000.0,600000.0,630000.0,0.0,1,0,615000.0,15000.0,600000.0,630000.0,-30000.0,-0.047619047619047616,Stable,0,0,1,0.975609756097561,0.024390243902439025,0.024390243902439025,615000.0,-0.024390243902439025,21,2,3,1.0986122886681098,3,4,12,175000.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
R0032,real_4w,3,3,835000.0,Up,635000.0,635000.0,600000.0,630000.0,1,1,621666.6666666666,15456.030825826174,600000.0,635000.0,35000.0,0.058333333333333334,Stable,0,0,1,1.0214477211796247,0.024862247977200283,0.024862247977200283,630000.0,0.007936507936507936,21,2,3,1.0986122886681098,3,4,12,175000.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
R0033,real_4w,1,1,800000.0,Stable,765000.0,765000.0,0.0,0.0,0,0,765000.0,0.0,765000.0,765000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,765000.0,0.0,17,1,1,2.70805020110221,4,6,24,150000.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0033,real_4w,2,2,695000.0,Down,800000.0,800000.0,765000.0,0.0,1,0,782500.0,17500.0,765000.0,800000.0,35000.0,0.0457516339869281,Stable,0,0,1,1.0223642172523961,0.022364217252396165,0.022364217252396165,782500.0,0.022364217252396165,17,1,1,2.70805020110221,4,6,24,150000.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0033,real_4w,3,3,960000.0,Up,695000.0,695000.0,800000.0,765000.0,1,1,753333.3333333334,43652.66951236265,695000.0,800000.0,-105000.0,-0.13125,Down,0,1,0,0.9225663716814159,0.05794602147658758,0.05794602147658758,765000.0,-0.0915032679738562,17,1,1,2.70805020110221,4,6,24,150000.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R0034,real_4w,1,1,320000.0,Down,400000.0,400000.0,0.0,0.0,0,0,400000.0,0.0,400000.0,400000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,400000.0,0.0,21,3,1,2.1972245773362196,3,4,12,150000.0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0034,real_4w,2,2,300000.0,Stable,320000.0,320000.0,400000.0,0.0,1,0,360000.0,40000.0,320000.0,400000.0,-80000.0,-0.2,Down,0,1,0,0.8888888888888888,0.1111111111111111,0.1111111111111111,360000.0,-0.1111111111111111,21,3,1,2.1972245773362196,3,4,12,150000.0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
R0034,real_4w,3,3,310000.0,Stable,300000.0,300000.0,320000.0,400000.0,1,1,340000.0,43204.93798938573,300000.0,400000.0,-20000.0,-0.0625,Stable,0,0,1,0.8823529411764706,0.1270733470276051,0.1270733470276051,320000.0,-0.0625,21,3,1,2.1972245773362196,3,4,12,150000.0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0035,real_4w,1,1,115000.0,Down,155000.0,155000.0,0.0,0.0,0,0,155000.0,0.0,155000.0,155000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,155000.0,0.0,29,0,4,3.4339872044851463,5,3,15,125000.0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0035,real_4w,2,2,150000.0,Up,115000.0,115000.0,155000.0,0.0,1,0,135000.0,20000.0,115000.0,155000.0,-40000.0,-0.25806451612903225,Down,0,1,0,0.8518518518518519,0.14814814814814814,0.14814814814814814,135000.0,-0.14814814814814814,29,0,4,3.4339872044851463,5,3,15,125000.0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R0035,real_4w,3,3,145000.0,Stable,150000.0,150000.0,115000.0,155000.0,1,1,140000.0,17795.130420052184,115000.0,155000.0,35000.0,0.30434782608695654,Up,1,0,0,1.0714285714285714,0.12710807442894417,0.12710807442894417,150000.0,0.0,29,0,4,3.4339872044851463,5,3,15,125000.0,1,4,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
R0036,real_4w,1,1,675000.0,Stable,630000.0,630000.0,0.0,0.0,0,0,630000.0,0.0,630000.0,630000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,630000.0,0.0,18,7,1,1.9459101490553132,5,4,20,150000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
R0036,real_4w,2,2,490000.0,Down,675000.0,675000.0,630000.0,0.0,1,0,652500.0,22500.0,630000.0,675000.0,45000.0,0.07142857142857142,Stable,0,0,1,1.0344827586206897,0.034482758620689655,0.034482758620689655,652500.0,0.034482758620689655,18,7,1,1.9459101490553132,5,4,20,150000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
R0036,real_4w,3,3,680000.0,Up,490000.0,490000.0,675000.0,630000.0,1,1,598333.3333333334,78775.3486539765,490000.0,675000.0,-185000.0,-0.2740740740740741,Down,0,1,0,0.8189415041782729,0.1316579643241947,0.1316579643241947,630000.0,-0.2222222222222222,18,7,1,1.9459101490553132,5,4,20,150000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
R0037,real_4w,1,1,135000.0,Stable,125000.0,125000.0,0.0,0.0,0,0,125000.0,0.0,125000.0,125000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,125000.0,0.0,27,0,3,1.9459101490553132,4,5,20,175000.0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
