usia,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,app_helpful_score,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,income_per_jam_est,experience_months_log,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
21,0,29,3,5,600000,600000,455000,480000,4,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2135000,77176.74520216566,0.14459316273349496,-120000,0,15,9836.065573770491,3.4011973816621555,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,2,11,6,5,850000,715000,1075000,1342800,0,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3982800,274947.19493022654,0.2761342962698908,492800,1,30,7024.793388429752,2.4849066497880004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,0,2,4,3,175000,220000,490000,490000,4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1375000,169871.27479359187,0.4941695436335949,315000,1,12,3571.4285714285716,1.0986122886681096,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,2,13,6,9,855000,700000,900000,825000,3,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,3280000,85732.14099741123,0.10455126395871618,-30000,0,54,3940.0921658986176,2.639057329615259,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,0,16,5,4,505000,370000,600000,680000,4,3,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2155000,133315.10292036182,0.24745216792240168,175000,1,20,6234.567901234568,2.833213344056216,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,2,31,5,4,425000,380000,340000,420000,1,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1565000,39660.013447635974,0.10136718742606658,-5000,0,20,5246.913580246914,3.4657359027997265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,2,69,6,5,785000,900000,1290000,875000,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,3850000,223848.90737578625,0.23257005174621767,90000,1,30,6487.603305785124,4.248495242049359,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,1,16,4,3,525000,570000,590000,530000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2215000,31457.643480294788,0.05680828292914106,5000,1,12,10714.285714285714,2.833213344056216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47,2,39,6,10,1336200,500000,725000,650000,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,3211200,367697.37556855095,0.4580180836453255,-686200,0,60,5544.398340248963,3.6888794541139363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39,2,80,7,10,250000,200000,225000,430000,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1105000,104512.75839181869,0.3783253577066461,180000,1,70,889.6797153024911,4.394449154672439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
21,0,1,6,6,155000,16800,150000,150000,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,471800,67474.51370702867,0.5720554612256672,-5000,0,36,1068.9655172413793,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,1,12,7,8,610000,625000,725000,625000,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2585000,52974.050251042725,0.08197132422393578,15000,1,56,2711.1111111111113,2.5649493574615367,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17,0,17,4,6,18400,175000,180000,280000,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,653400,108059.65944791793,0.6615181997534018,261600,1,24,189.69072164948454,2.8903717578961645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,2,23,6,7,775000,835000,900000,820000,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3330000,51720.402163943,0.062126534579469574,45000,1,42,4585.798816568047,3.1780538303479458,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18,1,38,3,5,310000,310000,405000,225000,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1250000,73541.37157636735,0.23533163598314039,-85000,0,15,5081.9672131147545,3.6635616461296463,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
18,1,45,2,2,175000,375000,400000,215000,1,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1165000,112795.90713614863,0.38728075486830477,40000,1,4,10294.117647058823,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26,0,24,3,5,140000,135000,80000,6800,4,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,361800,62038.778195577,0.6858827231935191,-133200,0,15,2295.0819672131147,3.2188758248682006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,2,75,5,8,1000000,755000,1350000,1200000,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,4305000,257726.43765564033,0.2394668508142063,200000,1,40,6211.180124223602,4.330733340286331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,1,51,5,7,35000,640000,600000,755000,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,2030000,321778.9096051304,0.6340458631709699,720000,1,35,248.22695035460993,3.9512437185814275,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,0,34,4,3,325000,505000,510000,200000,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1540000,150388.3860764077,0.3906181700213966,-125000,0,12,6632.65306122449,3.5553480614894135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,0,37,5,7,480000,475000,460000,450000,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1865000,13768.926368215254,0.029531146031247662,-30000,0,35,3404.255319148936,3.6375861597263857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,18,4,8,85000,260000,10000,200000,2,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,555000,112425.90152332927,0.8102709279452348,115000,1,32,658.9147286821706,2.9444389791664403,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,2,20,6,5,265000,275000,515000,570000,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1625000,158974.57868057606,0.3913210765772295,305000,1,30,2190.0826446280994,3.044522437723423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,2,12,5,7,605000,830000,375000,675000,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2485000,189181.35038458026,0.30451677403268607,70000,1,35,4290.780141843971,2.5649493574615367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,2,26,6,5,890000,915000,775000,500000,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,3080000,190043.85458800467,0.24680988023133044,-390000,0,30,7355.371900826446,3.295836866004329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,1,14,4,8,350000,310000,350000,350000,1,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1360000,20000.0,0.058823356401892936,0,0,32,2713.1782945736436,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,1,58,5,5,325000,310000,380000,350000,3,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1365000,30652.6235962492,0.0898242747896686,25000,1,25,3217.8217821782177,4.07753744390572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2,23,5,9,1336200,800000,1040000,1330000,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4506200,257857.08574066113,0.2288907344103029,-6200,0,45,7382.32044198895,3.1780538303479458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,1,17,5,4,570000,360000,1340000,775000,4,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3045000,421394.01593599626,0.5535546303860307,205000,1,20,7037.037037037037,2.8903717578961645,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,1,16,6,6,190000,250000,250000,230000,0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,920000,28284.2712474619,0.1229745577082791,40000,1,36,1310.344827586207,2.833213344056216,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,2,72,7,8,715000,565000,500000,300000,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2080000,172094.93504071137,0.3309511617106724,-415000,0,56,3177.777777777778,4.290459441148391,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,1,21,6,7,290000,1060000,470000,650000,2,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2470000,329583.06995353993,0.533736900755691,360000,1,42,1715.9763313609467,3.091042453358316,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,1,53,4,6,500000,350000,1090000,380000,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2320000,346121.3659975356,0.5967599469613597,-120000,0,24,5154.639175257732,3.9889840465642745,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,0,30,3,4,100000,220000,170000,100000,2,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,590000,58523.49955359813,0.39676679855457336,0,0,12,2040.8163265306123,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
17,0,4,5,6,355000,335000,300000,300000,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1290000,27233.55773061365,0.0844448784053806,-55000,0,30,2933.884297520661,1.6094379124341003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,0,12,4,7,30000,30000,775000,25000,3,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,860000,373340.7737353815,1.7364606384871768,-5000,0,28,265.4867256637168,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,1,31,3,9,25000,25000,30000,650000,4,5,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,730000,311675.57919520524,1.7078020350310696,625000,1,27,229.3577981651376,3.4657359027997265,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,1,22,7,10,675000,675000,1350000,575000,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,3275000,357290.1481989113,0.43638438084217457,-100000,0,70,2402.135231316726,3.1354942159291497,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,36,5,7,445000,420000,395000,575000,4,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1835000,80143.10117949433,0.17469847734281632,130000,1,35,3156.028368794326,3.6109179126442243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,0,82,4,4,90000,75000,80000,80000,4,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,325000,6291.528696058957,0.07743324631154026,-10000,0,16,1384.6153846153845,4.418840607796598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,2,48,7,9,625000,540000,500000,505000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2170000,57807.15065341542,0.10655676331180111,-120000,0,63,2470.3557312252965,3.8918202981106265,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34,0,8,4,5,380000,555000,520000,350000,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1805000,101355.39781712006,0.22460980212148018,-30000,0,20,4691.358024691358,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,2,2,7,11,1000000,700000,540000,420000,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,2660000,251064.40076867395,0.3775398845545705,-580000,0,77,3236.2459546925566,1.0986122886681096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,0,55,6,8,220000,200000,210000,210000,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,840000,8164.96580927726,0.03888060442225161,-10000,0,48,1139.896373056995,4.02535169073515,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31,2,65,7,11,470000,320000,475000,520000,4,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1785000,87118.21470469498,0.1952224526212714,50000,1,77,1521.0355987055016,4.189654742026425,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,0,18,5,3,110000,75000,100000,50000,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,335000,26887.10967483613,0.3210362822513896,-60000,0,15,1803.27868852459,2.9444389791664403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29,1,54,3,5,725000,310000,725000,250000,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2010000,258085.90301163937,0.5136027649927848,-475000,0,15,11885.245901639344,4.007333185232471,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
43,2,14,6,8,525000,450000,665000,650000,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2290000,102996.7637032025,0.17990669658778324,125000,1,48,2720.20725388601,2.70805020110221,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,0,20,3,3,205000,200000,200000,6800,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,611800,97461.83868571329,0.6372095552543839,-198200,0,9,5540.540540540541,3.044522437723423,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
21,2,4,3,4,570000,125000,475000,375000,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1545000,191501.74063612754,0.4957961031456942,-195000,0,12,11632.65306122449,1.6094379124341003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,0,42,5,5,325000,275000,220000,200000,2,5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1020000,56421.03626603585,0.22125809807034424,-125000,0,25,3217.8217821782177,3.7612001156935624,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,0,44,5,6,550000,510000,300000,200000,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1560000,167531.09164172082,0.4295658001946683,-350000,0,30,4545.454545454545,3.8066624897703196,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,2,78,5,7,615000,625000,590000,630000,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2460000,17795.130420052184,0.02893512436573629,15000,1,35,4361.702127659574,4.3694478524670215,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,0,65,5,6,18400,75000,40000,40000,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,173400,23428.40156732849,0.5404350895556848,21600,1,30,152.06611570247935,4.189654742026425,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27,0,31,3,6,75000,115000,140000,125000,3,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,455000,27801.37886268713,0.24440557764491855,50000,1,18,1027.3972602739725,3.4657359027997265,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,1,82,5,6,320000,675000,630000,290000,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1915000,201840.48982633124,0.4215980537405274,-30000,0,30,2644.628099173554,4.418840607796598,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,0,19,3,6,80000,50000,150000,130000,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,410000,45734.742446707474,0.4461882561800126,50000,1,18,1095.890410958904,2.995732273553991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34,2,3,7,9,610000,425000,440000,540000,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2015000,87309.31603595728,0.17331839745421304,-70000,0,63,2411.0671936758895,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,2,19,7,6,380000,370000,320000,330000,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1400000,29439.20288775949,0.08411176793140446,-50000,0,42,2248.5207100591715,2.995732273553991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
22,1,35,6,9,925000,840000,270000,210000,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2245000,373371.4638265758,0.665248638891647,-715000,0,54,4262.672811059908,3.58351893845611,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,2,33,7,6,75000,340000,295000,125000,4,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,835000,128541.49783889507,0.6157647045470205,50000,1,42,443.7869822485207,3.5263605246161616,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,1,36,5,4,360000,275000,320000,300000,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1255000,35910.7690440254,0.11445626960240891,-60000,0,20,4444.444444444444,3.6109179126442243,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,2,6,7,6,290000,775000,350000,300000,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1715000,232320.7194088953,0.5418546415259563,10000,1,42,1715.9763313609467,1.9459101490553132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
24,0,12,4,4,500000,200000,320000,475000,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1495000,140556.92796870598,0.37607104186665985,-25000,0,16,7692.307692307692,2.5649493574615367,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,0,13,5,6,270000,350000,400000,325000,4,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1345000,54064.00527769531,0.16078466763725702,55000,1,30,2231.404958677686,2.639057329615259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1,1,3,5,535000,280000,350000,400000,4,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1565000,107732.30713207621,0.2753534358559498,-135000,0,15,8770.491803278688,0.6931471805599453,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
27,2,4,6,6,480000,490000,350000,450000,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1770000,63966.136874651624,0.1445559148446029,-30000,0,36,3310.344827586207,1.6094379124341003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,2,8,5,4,675000,700000,875000,825000,4,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3075000,96555.25188547056,0.12560016427356915,150000,1,20,8333.333333333334,2.1972245773362196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,2,1,5,4,815000,665000,680000,720000,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2880000,67453.6878161602,0.09368554740362889,-95000,0,20,10061.728395061727,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19,1,32,5,5,25000,290000,300000,400000,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1015000,160383.654611892,0.6320513204357501,375000,1,25,247.52475247524754,3.4965075614664802,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,2,2,6,10,540000,710000,570000,25000,2,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1845000,300121.5031727428,0.6506685149143152,-515000,0,60,2240.663900414938,1.0986122886681096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
32,2,21,6,8,585000,1273200,1350000,1070000,0,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,4278200,343954.6627100729,0.3215879025030811,485000,1,48,3031.0880829015546,3.091042453358316,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,1,21,5,10,395000,460000,480000,475000,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1810000,39264.06329796582,0.08677121884363972,80000,1,50,1965.1741293532339,3.091042453358316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
24,0,20,5,6,270000,440000,275000,500000,3,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1485000,116645.83147288204,0.3141966795318586,230000,1,30,2231.404958677686,3.044522437723423,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,2,28,5,11,1336200,400000,1350000,655000,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3741200,482290.05104121036,0.515652234993024,-681200,0,55,6046.153846153846,3.367295829986474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,1,23,7,10,1140000,1273200,1125000,695000,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4233200,251192.2769513426,0.2373542847935914,-445000,0,70,4056.9395017793595,3.1780538303479458,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,2,15,3,8,1090000,530000,1350000,1342800,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4312800,384946.26464828395,0.35702644001283984,252800,1,24,11237.113402061856,2.772588722239781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,1,2,4,2,240000,170000,205000,325000,1,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,940000,66458.00679125628,0.2827988254997055,85000,1,8,7272.727272727273,1.0986122886681096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
21,1,43,5,6,470000,350000,495000,280000,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1595000,101355.39781712006,0.25418217839483803,-190000,0,30,3884.2975206611573,3.784189633918261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,0,34,4,5,310000,375000,360000,400000,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1445000,37941.8414594407,0.10502902818107272,90000,1,20,3827.1604938271603,3.5553480614894135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
51,2,20,5,7,250000,320000,920000,790000,3,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,2280000,334564.3934033228,0.5869540464022392,540000,1,35,1773.049645390071,3.044522437723423,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,0,66,5,7,255000,320000,325000,270000,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1170000,35237.29085310995,0.1204689585782953,15000,1,35,1808.5106382978724,4.204692619390966,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
